time,node,mean_occupancy,max_occupancy,min_largest_free_block,mean_fragmentation,max_fragmentation
345,9,0.6094,0.7594,12,0.8342,0.8442
345,10,0.5227,0.9938,2,0.443,0.8905
345,11,0.8203,0.9563,6,0.7349,0.8515
345,12,0.2375,0.3281,60,0.642,0.7665
345,13,0.3994,0.9187,9,0.4956,0.9085
345,14,0.6914,0.9938,2,0.6465,0.8631
345,15,0.5906,0.8812,6,0.5686,0.8636
345,16,0.525,0.6469,15,0.8342,0.8673
345,17,0.7969,0.9469,6,0.7572,0.8673
345,18,0.45,0.45,24,0.8409,0.8636
345,19,0.4641,0.5813,14,0.7827,0.8955
345,20,0.3375,0.375,30,0.771,0.85
345,21,0.2156,0.2531,51,0.7127,0.7866
345,22,0.3656,0.5625,27,0.7964,0.8071
345,23,0.2906,0.4875,30,0.4631,0.8171
345,24,0.3625,0.5719,18,0.5555,0.8686
345,25,0.45,0.7312,14,0.8046,0.8619
345,26,0.2344,0.4594,27,0.422,0.8439
345,27,0.1641,0.3187,27,0.4381,0.8761
350,0,0.8219,0.9281,11,0.6977,0.7925
350,1,0.8194,0.9656,3,0.7835,0.8812
350,2,0.8937,0.9563,3,0.8159,0.8421
350,3,0.7594,0.9938,2,0.6483,0.9268
350,4,0.6875,0.9656,3,0.8113,0.8909
350,5,0.85,0.9281,3,0.8568,0.8696
350,6,0.7781,0.9656,3,0.816,0.8922
350,7,0.7969,0.9844,3,0.6412,0.7844
350,8,0.6867,0.8812,6,0.843,0.8732
350,9,0.6344,0.8531,6,0.8441,0.8855
350,10,0.5367,0.9938,2,0.439,0.8905
350,11,0.8344,0.9469,6,0.7,0.8378
350,12,0.2594,0.3469,30,0.692,0.8565
350,13,0.4031,0.9,6,0.5007,0.8125
350,14,0.6961,0.9938,2,0.6299,0.8824
350,15,0.5875,0.9187,6,0.5558,0.8983
350,16,0.5203,0.6188,12,0.8481,0.9016
350,17,0.7922,0.9187,6,0.8145,0.8598
350,18,0.4594,0.4688,24,0.8527,0.8588
350,19,0.4406,0.5344,15,0.7989,0.8993
350,20,0.3234,0.3844,39,0.7739,0.802
350,21,0.2109,0.2344,54,0.7129,0.7796
350,22,0.3703,0.5719,15,0.7874,0.8905
350,23,0.3031,0.4875,47,0.4408,0.7134
350,24,0.3563,0.5344,30,0.4931,0.7987
350,25,0.45,0.7312,14,0.7992,0.8512
350,26,0.2484,0.4875,21,0.436,0.872
350,27,0.1641,0.3187,27,0.4381,0.8761
355,0,0.8063,0.9563,5,0.7798,0.8515
355,1,0.8081,0.9281,3,0.8348,0.8723
355,2,0.875,0.9844,3,0.6831,0.88
355,3,0.7336,0.9469,3,0.8433,0.8548
355,4,0.6906,0.9375,3,0.8415,0.9053
355,5,0.8344,0.8906,6,0.7877,0.8302
355,6,0.7656,0.9563,3,0.8386,0.8765
355,7,0.7969,0.9844,3,0.6676,0.8286
355,8,0.6984,0.9094,6,0.8092,0.8676
355,9,0.6125,0.8156,9,0.8467,0.8537
355,10,0.5156,0.9938,2,0.4287,0.8861
355,11,0.8156,0.9281,3,0.8088,0.9022
355,12,0.2656,0.3563,33,0.7524,0.8398
355,13,0.4031,0.9187,6,0.5061,0.8537
355,14,0.7031,0.9938,2,0.621,0.8868
355,15,0.5938,0.8906,6,0.5607,0.8537
355,16,0.4922,0.6,15,0.8653,0.8828
355,17,0.7781,0.8812,6,0.7912,0.8421
355,18,0.4828,0.5156,24,0.8544,0.8636
355,19,0.4688,0.5906,18,0.7878,0.8626
355,20,0.3328,0.4125,33,0.7114,0.8245
355,21,0.2062,0.225,81,0.654,0.6734
355,22,0.3703,0.5719,27,0.7436,0.8029
355,23,0.2938,0.4688,48,0.4904,0.7176
355,24,0.3531,0.5437,15,0.506,0.8973
355,25,0.4383,0.75,14,0.8179,0.8468
355,26,0.2391,0.4688,30,0.4118,0.8235
355,27,0.15,0.2906,24,0.4471,0.8943
360,0,0.8063,0.9281,5,0.7948,0.8378
360,1,0.7987,0.9187,3,0.8237,0.8846
360,2,0.8719,0.9844,3,0.7011,0.8723
360,3,0.75,0.9563,3,0.8314,0.8929
360,4,0.6781,0.8719,6,0.8282,0.8696
360,5,0.8469,0.9281,3,0.8407,0.8696
360,6,0.7313,0.8812,3,0.8725,0.9211
360,7,0.8031,0.9938,2,0.5303,0.8636
360,8,0.7125,0.9187,6,0.7908,0.8879
360,9,0.6719,0.8906,3,0.8787,0.9143
360,10,0.5156,0.9938,2,0.4337,0.8882
360,11,0.825,0.9469,3,0.8066,0.8696
360,12,0.2938,0.4219,30,0.7666,0.8378
360,13,0.3881,0.8531,8,0.525,0.8696
360,14,0.6984,0.9938,2,0.6336,0.8769
360,15,0.5844,0.8812,6,0.5715,0.8723
360,16,0.45,0.5719,15,0.8406,0.8905
360,17,0.7828,0.9187,3,0.8361,0.8846
360,18,0.4313,0.4875,21,0.8286,0.895
360,19,0.4781,0.6,12,0.89,0.9062
360,20,0.3328,0.4031,48,0.671,0.7487
360,21,0.2203,0.2344,60,0.7166,0.7638
360,22,0.3469,0.5344,24,0.847,0.855
360,23,0.2969,0.4781,42,0.4828,0.7485
360,24,0.3656,0.5719,15,0.5575,0.8905
360,25,0.4453,0.7594,14,0.8279,0.8584
360,26,0.2297,0.45,30,0.4148,0.8295
360,27,0.1547,0.3,30,0.433,0.8661
365,0,0.8031,0.9469,5,0.8079,0.8737
365,1,0.8175,0.9094,3,0.8206,0.8966
365,2,0.8781,0.9938,2,0.5773,0.8784
365,3,0.7477,0.975,3,0.7835,0.88
365,4,0.65,0.8625,9,0.8515,0.8909
365,5,0.825,0.8906,3,0.8357,0.9143
365,6,0.7313,0.8812,6,0.8332,0.8827
365,7,0.8219,0.9938,2,0.5093,0.8125
365,8,0.7055,0.9563,3,0.7897,0.8707
365,9,0.6656,0.9187,3,0.8464,0.8846
365,10,0.5227,0.9938,2,0.4276,0.8714
365,11,0.7992,0.9,9,0.8062,0.8737
365,12,0.2969,0.45,30,0.7655,0.8295
365,13,0.3919,0.8344,8,0.5343,0.8618
365,14,0.7008,0.9938,2,0.6254,0.8676
365,15,0.5781,0.8625,6,0.5574,0.8636
365,16,0.4406,0.5437,15,0.8283,0.8973
365,17,0.7828,0.9375,3,0.8368,0.85
365,18,0.4406,0.4594,21,0.8305,0.8865
365,19,0.4828,0.6,18,0.8656,0.8719
365,20,0.3234,0.3844,51,0.7549,0.7839
365,21,0.225,0.2344,51,0.7515,0.7968
365,22,0.3422,0.525,33,0.819,0.855
365,23,0.3094,0.4875,36,0.5216,0.7805
365,24,0.3781,0.5437,18,0.5433,0.8767
365,25,0.4453,0.7594,23,0.7794,0.8653
365,26,0.2203,0.4313,33,0.4093,0.8187
365,27,0.1688,0.3281,23,0.4465,0.893
370,0,0.8094,0.9375,6,0.801,0.8652
370,1,0.795,0.8625,9,0.794,0.8598
370,2,0.8563,0.9844,3,0.7075,0.8831
370,3,0.7406,0.9563,3,0.7769,0.8475
370,4,0.6469,0.8531,6,0.8444,0.8879
370,5,0.8094,0.9187,6,0.8167,0.8644
370,6,0.7125,0.8719,6,0.8714,0.8883
370,7,0.8125,0.9938,2,0.5317,0.8846
370,8,0.6867,0.9,9,0.8096,0.904
370,9,0.6656,0.8906,3,0.8665,0.9143
370,10,0.5133,0.9938,2,0.4206,0.8531
370,11,0.818,0.9281,3,0.8482,0.8953
370,12,0.2938,0.4594,27,0.7558,0.8439
370,13,0.3844,0.8625,8,0.5272,0.8902
370,14,0.7148,0.9938,2,0.6311,0.8446
370,15,0.5969,0.9,6,0.531,0.8125
370,16,0.4266,0.5156,21,0.7907,0.8645
370,17,0.7547,0.9281,5,0.8241,0.8657
370,18,0.4406,0.4594,24,0.7733,0.8703
370,19,0.4594,0.5813,12,0.8632,0.9104
370,20,0.3047,0.3563,36,0.7934,0.8252
370,21,0.2297,0.2344,72,0.6172,0.7061
370,22,0.3469,0.5437,39,0.7617,0.7904
370,23,0.3062,0.5062,36,0.5253,0.7722
370,24,0.3687,0.5531,15,0.469,0.8951
370,25,0.4688,0.825,26,0.744,0.8584
370,26,0.225,0.4406,33,0.4078,0.8156
370,27,0.1922,0.375,33,0.4175,0.835
375,0,0.7719,0.8719,6,0.8344,0.925
375,1,0.7762,0.8906,6,0.8176,0.8615
375,2,0.8063,0.9281,3,0.871,0.8831
375,3,0.7219,0.9375,9,0.7572,0.8475
375,4,0.6656,0.8906,6,0.84,0.8938
375,5,0.8281,0.9094,6,0.8244,0.8515
375,6,0.7375,0.9,6,0.8552,0.8994
375,7,0.8406,0.9844,3,0.7206,0.8846
375,8,0.6984,0.9094,6,0.86,0.9062
375,9,0.6469,0.9,6,0.8272,0.8591
375,10,0.5109,0.9938,2,0.4466,0.9143
375,11,0.7969,0.9094,6,0.8421,0.8707
375,12,0.2969,0.4875,18,0.7965,0.8902
375,13,0.36,0.8531,9,0.4988,0.8085
375,14,0.7055,0.9938,2,0.664,0.9388
375,15,0.6,0.9187,3,0.5828,0.8846
375,16,0.3891,0.4688,15,0.7658,0.9118
375,17,0.7125,0.9375,3,0.861,0.872
375,18,0.4406,0.4406,15,0.7682,0.9162
375,19,0.5062,0.6188,9,0.8858,0.9262
375,20,0.3141,0.3656,30,0.8053,0.8522
375,21,0.2344,0.2531,60,0.7299,0.761
375,22,0.3328,0.5156,39,0.7694,0.7904
375,23,0.3188,0.5344,36,0.5409,0.7881
375,24,0.3406,0.5062,30,0.4569,0.8101
375,25,0.4945,0.8531,17,0.751,0.8264
375,26,0.2484,0.4875,21,0.436,0.872
375,27,0.2109,0.4125,26,0.4309,0.8617
380,0,0.7812,0.9187,6,0.8036,0.9221
380,1,0.7744,0.8906,6,0.8256,0.9189
380,2,0.7906,0.9469,3,0.8654,0.8916
380,3,0.7266,0.9281,9,0.7808,0.8708
380,4,0.6906,0.9,6,0.8268,0.8737
380,5,0.8281,0.9187,6,0.7848,0.8537
380,6,0.7469,0.9375,6,0.8095,0.8865
380,7,0.85,0.9938,2,0.5757,0.877
380,8,0.7125,0.8906,3,0.862,0.9143
380,9,0.6937,0.9469,3,0.8194,0.8359
380,10,0.518,0.9844,3,0.5446,0.9062
380,11,0.7898,0.8812,3,0.8722,0.9211
380,12,0.3062,0.5062,15,0.7694,0.9051
380,13,0.375,0.8906,5,0.5135,0.8571
380,14,0.7172,0.975,3,0.7064,0.8916
380,15,0.6219,0.9281,3,0.5412,0.8846
380,16,0.3656,0.45,27,0.7407,0.8466
380,17,0.675,0.8812,3,0.8811,0.9211
380,18,0.4359,0.4594,18,0.823,0.896
380,19,0.5344,0.6844,12,0.8645,0.8812
380,20,0.3328,0.375,30,0.7862,0.85
380,21,0.2297,0.2437,57,0.7448,0.7645
380,22,0.3469,0.5344,51,0.7139,0.8104
380,23,0.325,0.5344,36,0.489,0.7584
380,24,0.3344,0.5156,24,0.5174,0.8452
380,25,0.4852,0.7969,12,0.8112,0.8879
380,26,0.2484,0.4875,15,0.4543,0.9085
380,27,0.2063,0.4031,26,0.4319,0.8639
385,0,0.7625,0.8719,6,0.8491,0.8571
385,1,0.7838,0.8625,9,0.8272,0.9182
385,2,0.7906,0.9281,3,0.8888,0.9053
385,3,0.7383,0.9187,6,0.8045,0.8477
385,4,0.6875,0.8906,3,0.8602,0.9143
385,5,0.8344,0.9281,6,0.7668,0.8286
385,6,0.75,0.9187,3,0.8547,0.8865
385,7,0.85,0.975,3,0.5729,0.8438
385,8,0.7078,0.9094,6,0.7645,0.8279
385,9,0.6781,0.9281,3,0.8231,0.8696
385,10,0.5227,0.9938,2,0.4321,0.8931
385,11,0.7828,0.8906,6,0.8641,0.8784
385,12,0.3125,0.5062,18,0.7739,0.8861
385,13,0.375,0.8625,11,0.4894,0.8204
385,14,0.7148,0.9938,2,0.6339,0.9277
385,15,0.6156,0.9281,6,0.4235,0.7391
385,16,0.3563,0.45,24,0.8132,0.8636
385,17,0.6656,0.8906,3,0.8901,0.9143
385,18,0.4547,0.4875,15,0.7921,0.9085
385,19,0.5391,0.7219,9,0.8718,0.8989
385,20,0.3234,0.3656,36,0.8331,0.8435
385,21,0.225,0.2437,57,0.6755,0.7645
385,22,0.3422,0.5344,36,0.7854,0.8125
385,23,0.2969,0.4594,39,0.5046,0.7746
385,24,0.3344,0.4875,21,0.5827,0.872
385,25,0.4852,0.7969,14,0.7839,0.8571
385,26,0.2438,0.4781,18,0.4461,0.8922
385,27,0.2063,0.4031,26,0.4319,0.8639
390,0,0.75,0.8719,6,0.8608,0.8652
390,1,0.7875,0.8438,6,0.828,0.9135
390,2,0.8063,0.8812,6,0.8699,0.9
390,3,0.7312,0.9375,6,0.8169,0.865
390,4,0.6531,0.8531,6,0.8084,0.8938
390,5,0.8187,0.9,6,0.7551,0.8421
390,6,0.7125,0.8812,6,0.8682,0.8901
390,7,0.8531,0.9938,2,0.4944,0.8361
390,8,0.7242,0.9281,6,0.7579,0.8516
390,9,0.6844,0.9375,3,0.8464,0.85
390,10,0.532,0.9938,2,0.4338,0.8966
390,11,0.75,0.8344,12,0.8199,0.8702
390,12,0.3312,0.5344,15,0.6882,0.8993
390,13,0.3806,0.8906,6,0.501,0.8613
390,14,0.7078,0.9938,2,0.631,0.9326
390,15,0.6188,0.9281,6,0.5107,0.7931
390,16,0.3516,0.4313,24,0.8182,0.8681
390,17,0.6516,0.8812,9,0.8167,0.8703
390,18,0.45,0.4594,21,0.7745,0.8786
390,19,0.5297,0.7219,12,0.8194,0.8652
390,20,0.3094,0.3469,27,0.8582,0.8708
390,21,0.2297,0.2437,57,0.7627,0.7645
390,22,0.375,0.5906,36,0.779,0.8327
390,23,0.3125,0.4875,33,0.5217,0.7988
390,24,0.3312,0.4594,24,0.5737,0.8613
390,25,0.4688,0.8156,15,0.7741,0.8739
390,26,0.2391,0.4688,24,0.4294,0.8588
390,27,0.1922,0.375,26,0.435,0.87
395,0,0.7531,0.8906,8,0.844,0.8909
395,1,0.7688,0.8531,8,0.8078,0.9135
395,2,0.8312,0.9375,6,0.8059,0.8983
395,3,0.7383,0.9656,3,0.7438,0.9062
395,4,0.6469,0.8344,9,0.7932,0.8966
395,5,0.8031,0.8906,6,0.8358,0.8846
395,6,0.6875,0.8438,6,0.8374,0.88
395,7,0.8469,0.9656,3,0.7689,0.8793
395,8,0.7266,0.9656,3,0.7887,0.8359
395,9,0.6656,0.8906,6,0.8472,0.8591
395,10,0.5156,0.9938,2,0.44,0.8929
395,11,0.7383,0.825,6,0.8635,0.8929
395,12,0.3094,0.4969,21,0.7165,0.8696
395,13,0.3788,0.8812,6,0.5078,0.8765
395,14,0.6914,0.9938,2,0.6458,0.9211
395,15,0.6219,0.9375,3,0.5132,0.85
395,16,0.3375,0.4313,27,0.7771,0.8516
395,17,0.6187,0.8719,6,0.8677,0.8818
395,18,0.4781,0.5062,21,0.7659,0.8671
395,19,0.5859,0.8156,12,0.7818,0.7966
395,20,0.3328,0.4031,33,0.8123,0.8602
395,21,0.2203,0.2437,57,0.7655,0.7665
395,22,0.3656,0.5719,21,0.8397,0.8467
395,23,0.3094,0.4875,36,0.5348,0.7805
395,24,0.3219,0.45,35,0.5276,0.8045
395,25,0.4523,0.7969,17,0.7486,0.808
395,26,0.2484,0.4875,21,0.436,0.872
395,27,0.1688,0.3375,26,0.4387,0.8774
400,0,0.75,0.8719,8,0.8523,0.8966
400,1,0.7688,0.8156,8,0.8639,0.9109
400,2,0.825,0.9563,3,0.8612,0.9302
400,3,0.743,0.9563,3,0.7995,0.9062
400,4,0.6344,0.825,12,0.8278,0.8594
400,5,0.8063,0.9187,6,0.8295,0.877
400,6,0.6906,0.9,9,0.7916,0.8325
400,7,0.8406,0.9656,3,0.8023,0.856
400,8,0.7383,0.9844,3,0.7091,0.8673
400,9,0.6781,0.9375,11,0.7153,0.8601
400,10,0.525,0.9938,2,0.4338,0.9062
400,11,0.7594,0.8531,6,0.8716,0.9118
400,12,0.3281,0.5156,18,0.7072,0.8839
400,13,0.3881,0.9094,6,0.4879,0.9068
400,14,0.6961,0.9938,2,0.6147,0.9211
400,15,0.625,0.9656,3,0.5186,0.8286
400,16,0.3281,0.4031,27,0.8122,0.8586
400,17,0.5906,0.8625,9,0.8358,0.8761
400,18,0.4688,0.5062,15,0.7904,0.9051
400,19,0.6047,0.8531,12,0.7558,0.767
400,20,0.3375,0.4219,27,0.8454,0.8541
400,21,0.2156,0.225,48,0.7362,0.811
400,22,0.3609,0.5531,21,0.842,0.8531
400,23,0.3062,0.4594,44,0.5151,0.7605
400,24,0.325,0.45,36,0.5076,0.7955
400,25,0.4547,0.7688,17,0.789,0.8185
400,26,0.2438,0.4781,30,0.4102,0.8204
400,27,0.1641,0.3281,21,0.4512,0.9023
405,0,0.7469,0.8906,6,0.8307,0.8554
405,1,0.7688,0.8438,6,0.8433,0.9182
405,2,0.7906,0.9281,6,0.8558,0.9368
405,3,0.743,0.9375,3,0.8287,0.8953
405,4,0.6625,0.8438,6,0.785,0.88
405,5,0.8125,0.9281,6,0.7791,0.8636
405,6,0.7125,0.9187,6,0.8461,0.8929
405,7,0.8281,0.9844,3,0.7143,0.8929
405,8,0.7148,0.9094,3,0.8147,0.8966
405,9,0.6906,0.9375,6,0.7943,0.8507
405,10,0.5344,0.9938,2,0.4399,0.8828
405,11,0.7477,0.825,6,0.8606,0.8983
405,12,0.3406,0.5156,18,0.6489,0.8839
405,13,0.3806,0.9094,6,0.5231,0.8125
405,14,0.6984,0.9938,2,0.6001,0.8737
405,15,0.6344,0.975,3,0.5072,0.8966
405,16,0.2906,0.3563,33,0.7747,0.8398
405,17,0.5719,0.8531,9,0.8514,0.8943
405,18,0.4594,0.525,27,0.7359,0.8224
405,19,0.6094,0.8719,6,0.7546,0.8537
405,20,0.3562,0.4406,18,0.8789,0.8994
405,21,0.2062,0.225,48,0.7928,0.8154
405,22,0.3609,0.5625,36,0.7878,0.8327
405,23,0.3125,0.4594,54,0.5056,0.7899
405,24,0.3281,0.5062,24,0.5323,0.8481
405,25,0.4336,0.7312,17,0.8041,0.8359
405,26,0.2391,0.4688,21,0.4382,0.8765
405,27,0.1734,0.3469,36,0.4139,0.8278
410,0,0.7687,0.9,6,0.8079,0.8916
410,1,0.7838,0.8438,9,0.8271,0.9053
410,2,0.8219,0.9844,3,0.7404,0.9189
410,3,0.7758,0.975,3,0.7869,0.8784
410,4,0.6437,0.8438,6,0.8145,0.88
410,5,0.8312,0.9375,3,0.7711,0.8966
410,6,0.7438,0.9656,3,0.8164,0.8868
410,7,0.825,0.9844,3,0.6973,0.906
410,8,0.7195,0.9281,6,0.7836,0.8868
410,9,0.7406,0.9656,3,0.8027,0.8411
410,10,0.525,0.9938,2,0.4577,0.9226
410,11,0.7477,0.8719,6,0.848,0.8776
410,12,0.3656,0.5625,18,0.6702,0.8714
410,13,0.3806,0.9281,6,0.5066,0.8516
410,14,0.6937,0.9938,2,0.6357,0.8776
410,15,0.6312,0.9938,2,0.2476,0.7429
410,16,0.3094,0.375,20,0.8012,0.9
410,17,0.5906,0.8531,6,0.8873,0.9023
410,18,0.4547,0.5062,18,0.765,0.8861
410,19,0.5953,0.8625,3,0.8682,0.9318
410,20,0.3516,0.4406,18,0.8798,0.8994
410,21,0.225,0.2344,75,0.6486,0.7012
410,22,0.3703,0.5719,36,0.7953,0.8534
410,23,0.2938,0.4781,45,0.4338,0.7305
410,24,0.3219,0.5062,24,0.5196,0.8481
410,25,0.4289,0.75,14,0.8061,0.8881
410,26,0.2391,0.4688,21,0.4382,0.8765
410,27,0.1688,0.3375,21,0.4505,0.9009
415,0,0.8187,0.975,3,0.7244,0.8989
415,1,0.8287,0.8906,3,0.871,0.9143
415,2,0.8625,0.9844,3,0.7367,0.9118
415,3,0.7641,0.9938,2,0.5545,0.8443
415,4,0.6688,0.8344,15,0.7921,0.8323
415,5,0.8438,0.9187,6,0.708,0.8163
415,6,0.7656,0.9094,6,0.7512,0.8354
415,7,0.8281,0.9938,2,0.52,0.8601
415,8,0.7102,0.9187,3,0.7991,0.8846
415,9,0.7125,0.9375,6,0.8116,0.9159
415,10,0.5016,0.9938,2,0.4468,0.9281
415,11,0.7383,0.8438,3,0.8815,0.9516
415,12,0.3531,0.5531,15,0.6652,0.8951
415,13,0.3788,0.9094,3,0.5108,0.8966
415,14,0.7031,0.9938,2,0.6487,0.8846
415,15,0.6312,0.975,3,0.4727,0.7931
415,16,0.4031,0.4969,27,0.8008,0.8323
415,17,0.6891,0.9281,3,0.895,0.9205
415,18,0.5063,0.5813,15,0.7874,0.8881
415,19,0.5578,0.7969,6,0.8506,0.9077
415,20,0.3141,0.3844,27,0.8509,0.8629
415,21,0.225,0.2437,66,0.716,0.7273
415,22,0.3656,0.5719,27,0.7955,0.8029
415,23,0.2844,0.45,66,0.5137,0.7382
415,24,0.3219,0.5062,39,0.5001,0.7532
415,25,0.4148,0.6656,15,0.7756,0.8828
415,26,0.2016,0.3937,39,0.3995,0.799
415,27,0.1641,0.3281,63,0.3535,0.707
420,0,0.8187,0.9844,3,0.6633,0.8737
420,1,0.8475,0.9375,6,0.8065,0.8636
420,2,0.8875,0.9844,3,0.7028,0.8548
420,3,0.7641,0.9469,3,0.8211,0.8398
420,4,0.6844,0.8438,12,0.8089,0.8354
420,5,0.8688,0.9469,3,0.7918,0.8235
420,6,0.7875,0.9469,3,0.8648,0.9062
420,7,0.8406,0.9938,2,0.566,0.9124
420,8,0.7289,0.9094,3,0.8044,0.9143
420,9,0.7062,0.9281,9,0.7638,0.8878
420,10,0.5086,0.9938,2,0.445,0.9268
420,11,0.7758,0.8719,6,0.8178,0.8723
420,12,0.3594,0.5437,21,0.6426,0.8562
420,13,0.3712,0.8531,9,0.4935,0.8092
420,14,0.6867,0.9938,2,0.6053,0.82
420,15,0.6156,0.9844,3,0.3603,0.6809
420,16,0.45,0.5813,20,0.8313,0.8507
420,17,0.7406,0.9469,9,0.685,0.8993
420,18,0.5484,0.6281,15,0.7987,0.8739
420,19,0.5297,0.75,9,0.8487,0.8875
420,20,0.2672,0.3281,42,0.7987,0.8346
420,21,0.2109,0.2344,69,0.6919,0.7184
420,22,0.3656,0.5625,21,0.8235,0.85
420,23,0.3094,0.4875,60,0.5267,0.7577
420,24,0.35,0.5437,39,0.4938,0.7486
420,25,0.4102,0.6375,15,0.7952,0.8855
420,26,0.1969,0.3844,39,0.401,0.802
420,27,0.1453,0.2906,39,0.4141,0.8282
425,0,0.8094,0.9656,3,0.814,0.9022
425,1,0.8606,0.9375,3,0.796,0.8696
425,2,0.9094,0.9938,2,0.5715,0.8723
425,3,0.7547,0.9563,3,0.8015,0.8125
425,4,0.7188,0.9094,5,0.7745,0.85
425,5,0.8812,0.975,3,0.7615,0.831
425,6,0.8063,0.9844,3,0.6949,0.8562
425,7,0.8219,0.9844,3,0.6694,0.8224
425,8,0.7219,0.9094,3,0.8072,0.9211
425,9,0.6688,0.8625,3,0.8094,0.9318
425,10,0.4992,0.9844,3,0.5484,0.9195
425,11,0.7453,0.8531,5,0.8305,0.9057
425,12,0.35,0.4875,18,0.6679,0.8902
425,13,0.3769,0.8438,6,0.5329,0.88
425,14,0.7078,0.9938,2,0.6185,0.8605
425,15,0.6,0.9281,3,0.555,0.8696
425,16,0.4547,0.5719,20,0.8303,0.854
425,17,0.7312,0.9,3,0.9103,0.9143
425,18,0.5672,0.6375,18,0.7765,0.8448
425,19,0.5344,0.7312,14,0.7912,0.8372
425,20,0.2859,0.3469,33,0.8115,0.8669
425,21,0.2062,0.2437,45,0.783,0.814
425,22,0.3797,0.5813,18,0.8302,0.8657
425,23,0.3125,0.4688,39,0.566,0.8482
425,24,0.3594,0.5437,27,0.5344,0.8151
425,25,0.4078,0.6375,21,0.7863,0.8359
425,26,0.2203,0.4313,24,0.4341,0.8681
425,27,0.15,0.2906,39,0.4141,0.8282
430,0,0.7969,0.9656,3,0.8139,0.8992
430,1,0.8438,0.9375,3,0.819,0.85
430,2,0.8969,0.9563,3,0.8343,0.8636
430,3,0.757,0.9938,2,0.5911,0.7931
430,4,0.7062,0.9187,5,0.8288,0.9348
430,5,0.9,0.9938,2,0.4865,0.7632
430,6,0.7938,0.975,3,0.785,0.88
430,7,0.8,0.9938,2,0.5225,0.85
430,8,0.7219,0.8812,9,0.7813,0.8393
430,9,0.6406,0.8344,6,0.85,0.8868
430,10,0.5016,0.9938,2,0.4405,0.9104
430,11,0.75,0.8719,8,0.8273,0.8739
430,12,0.3344,0.4594,32,0.6447,0.815
430,13,0.3788,0.8344,6,0.5355,0.8922
430,14,0.7031,0.975,3,0.7964,0.9348
430,15,0.5969,0.9375,6,0.5267,0.88
430,16,0.4734,0.6281,20,0.8219,0.8319
430,17,0.7734,0.9656,3,0.7853,0.8433
430,18,0.5625,0.6281,9,0.8162,0.9244
430,19,0.4922,0.6562,15,0.8132,0.8636
430,20,0.2344,0.2719,42,0.8088,0.8366
430,21,0.2109,0.2531,60,0.7504,0.7519
430,22,0.3656,0.5813,18,0.8336,0.8657
430,23,0.325,0.4781,51,0.5757,0.7992
430,24,0.3688,0.5344,30,0.5206,0.7987
430,25,0.4359,0.7312,9,0.8554,0.8953
430,26,0.2297,0.45,33,0.4062,0.8125
430,27,0.1734,0.3375,24,0.4434,0.8868
435,0,0.8156,0.9563,3,0.8076,0.8636
435,1,0.8344,0.9281,3,0.8139,0.8696
435,2,0.875,0.9563,3,0.835,0.88
435,3,0.7617,0.9844,5,0.617,0.8723
435,4,0.7031,0.9281,6,0.8306,0.8909
435,5,0.9062,0.9938,2,0.5476,0.8846
435,6,0.7844,0.9938,2,0.5925,0.9032
435,7,0.7906,0.9844,3,0.6187,0.7857
435,8,0.7266,0.8719,9,0.7745,0.8302
435,9,0.6281,0.7969,9,0.8193,0.8615
435,10,0.5156,0.975,3,0.6113,0.9262
435,11,0.8016,0.9094,6,0.846,0.9326
435,12,0.3188,0.4219,32,0.6455,0.827
435,13,0.3844,0.8531,6,0.5246,0.8807
435,14,0.7102,0.9844,3,0.7188,0.9053
435,15,0.6219,0.975,3,0.5154,0.9211
435,16,0.4781,0.6094,21,0.782,0.832
435,17,0.7594,0.9375,6,0.7828,0.8657
435,18,0.5813,0.6656,9,0.7654,0.9159
435,19,0.525,0.6937,15,0.8215,0.8469
435,20,0.225,0.2812,51,0.7867,0.8083
435,21,0.2109,0.2531,60,0.7297,0.749
435,22,0.375,0.6094,18,0.7862,0.856
435,23,0.3438,0.4781,29,0.6072,0.8263
435,24,0.3969,0.5813,20,0.5658,0.854
435,25,0.4383,0.75,27,0.7621,0.8132
435,26,0.225,0.45,33,0.4062,0.8125
435,27,0.1594,0.3094,27,0.4389,0.8778
440,0,0.8312,0.9656,3,0.8374,0.9143
440,1,0.8512,0.9375,6,0.7545,0.7955
440,2,0.8844,0.975,3,0.761,0.8723
440,3,0.7641,0.9844,3,0.7109,0.8744
440,4,0.7156,0.9187,3,0.8535,0.8846
440,5,0.9188,0.9938,2,0.5282,0.8846
440,6,0.7812,0.9656,5,0.7682,0.88
440,7,0.7969,0.9938,2,0.424,0.6471
440,8,0.7383,0.9094,6,0.7908,0.8302
440,9,0.6156,0.7875,9,0.8261,0.8676
440,10,0.5156,0.9844,3,0.546,0.8978
440,11,0.8109,0.9469,3,0.8135,0.8469
440,12,0.325,0.45,24,0.6519,0.8636
440,13,0.3937,0.8812,6,0.5113,0.8786
440,14,0.7031,0.9938,2,0.6307,0.9082
440,15,0.6125,0.9656,3,0.5076,0.7955
440,16,0.45,0.5625,20,0.8437,0.8571
440,17,0.7594,0.9281,6,0.7894,0.8397
440,18,0.5766,0.6281,15,0.733,0.8739
440,19,0.5109,0.6375,18,0.831,0.8448
440,20,0.1922,0.2156,69,0.6372,0.7406
440,21,0.2156,0.2531,75,0.6967,0.7072
440,22,0.3797,0.6094,15,0.7635,0.88
